KEY,MEANING,DESCRIPTION,Sheet,CCMS-rule
GB_PROC_B_41WP3_12A,R - Maintenance paid: Documents confirming amount paid,R - Maintenance paid: Documents confirming amount paid,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROC_B_41WP3_13A,R - Mortgage:  Documents confirming amount due and paid,R - Mortgage:  Documents confirming amount due and paid,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROC_B_41WP3_14A,R - Rent: Up-to-date evidence of current rental liability,R - Rent: Up-to-date evidence of current rental liability,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROC_B_41WP3_15A,R - Rent: Copy of most recent housing benefit award letter,R - Rent: Copy of most recent housing benefit award letter,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROC_B_41WP3_16A,R - B&L: Copy letter re formal board and lodgings arrangement,R - B&L: Copy letter re formal board and lodgings arrangement,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROC_B_41WP3_17A,R - Client Crim legal aid: Documents confirming contribution due,R - Client Crim legal aid: Documents confirming contribution due,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROC_B_41WP3_18A,R - Partner Crim legal aid: Documents confirming contribution due,R - Partner Crim legal aid: Documents confirming contribution due,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROC_B_41WP3_1A,R - Employment:  L17 / Last 3 monthly or 6 weekly wage slips / contract,R - Employment:  L17 / Last 3 monthly or 6 weekly wage slips / contract,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROC_B_41WP3_20A,R - Rent: Documents confirming amount paid,R - Rent: Documents confirming amount paid,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROC_B_41WP3_21A,Dec.: A copy of the evidence in support of dec. against instructions,Dec.: A copy of the evidence in support of dec. against instructions,OPA-EBS Output (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROC_B_41WP3_2A,R - Employment: Copy of P11D setting out benefit in kind,R - Employment: Copy of P11D setting out benefit in kind,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROC_B_41WP3_3A,R - Childcare: Document confirming payments made,R - Childcare: Document confirming payments made,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROC_B_41WP3_4A,R - Client Benefits: Copy of award letter(s),R - Client Benefits: Copy of award letter(s),ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROC_B_41WP3_5A,R - Partner Benefits: Copy of award letter(s),R - Partner Benefits: Copy of award letter(s),ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROC_B_41WP3_6A,R - Maintenance: Documents confirming amount received,R - Maintenance: Documents confirming amount received,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROC_B_41WP3_7A,R - Financial Support: Documents confirming amount received,R - Financial Support: Documents confirming amount received,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROC_B_41WP3_8A,R - Client Other Income: Documents confirming amount received,R - Client Other Income: Documents confirming amount received,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROC_B_41WP3_9A,R - Partner Other Income: Documents confirming amount received,R - Partner Other Income: Documents confirming amount received,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROP_LET_NET_PROF_COST,prop of tot net val of rout letter and tot prof cost net val excl uplift,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROP_TEL_NET_PROF_COST,prop of tot net val of rout tel calls against tot prof cost net val excl uplift,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROV_CPGFS_REGION_TYPE_EBS,provider CPGFS region type based on input from EBS,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROVIDER_ACTING_SOL,provider is acting Solicitor,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROVIDER_CPGFS_REGION_TYPE,provider CPGFS region type,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROVIDER_ELIGIBLE_FOR_SQM,provider is eligible for SQM,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROVIDER_LOCATION,location of provider,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROVIDER_LOCATION_BY_PROV,location of provider supplied by provider,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROVIDER_LOCATION_EBS,location of provider based on input from EBS,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROVIDER_OLD_RATES,the provider is eligible for the old rates,EBS-OPA INPUT,EBS-OPA Input(All),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROVIDER_REGION,region of provider,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_PROVIDER_VAT_REGISTERED,provider is VAT registered,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_ALL,rate can be determined in one of fee schemes,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_CARE,rate can be determined for Care,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_COD_BAR,rate can be determined for Codified Barrister,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_COD_ESC,rate can be determined for Codified Barrister Escape Scheme,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_COD_TW,rate can be determined for Codified Barrister Travel Waiting Rates,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_COUNSEL,rate can be determined for Counsel,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_CPGFS,rate can be determined for CPGFS,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_DEF,rate can be determined for Deferment Scheme,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_DISB,rate can be determined for Disbursement Scheme,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_FAS_H,rate can be determined for FAS Hearing,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_FAS_NH,rate can be determined for FAS Non Hearing,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_FGF_H,rate can be determined for FGF Hearing,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_FGF_NH,rate can be determined for FGF Non Hearing,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_FTT,rate can be determined for FTT,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_IMM,rate can be determined for Immigration,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_MENTAL,rate can be determined for Mental Health,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_NON_FAM,rate can be determined for Non Family HR,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_PFLRS,rate can be determined for PFLRS,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_POA_CPGFS,rate can be determined for POA CPGFS,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_POA_PFLRS,rate can be determined for POA PFLRS,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_PRESC,rate can be determined for Prescribed,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_DETERMINED_VHCC,rate can be determined for VHCC,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RATE_JUST_EVID_INVEST,enhanced rate justific and panel membership evidence requ has been investigated,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_REPRICE_FLAG_SET,Reprice Flag,Billing,OPA-EBS Output (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_REQU_EBS_INPUTS_AVAILABLE,required EBS inputs are available in OPA,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_REQU_PUI_INPUTS_AVAILABLE,required PUI inputs are available in OPA,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RFLAG_B_13WP3_42A,**RISK** Housing costs: Reg 16(5) Third party means,**RISK** Housing costs: Reg 16(5) Third party means,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RFLAG_B_14WP2_20A,**RISK** Please consider level of financial support from others,**RISK** Please consider level of financial support from others,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RFLAG_B_14WP3_1A,**DIARY** Criminal Legal Aid: Change in circumstances,**DIARY** Criminal Legal Aid: Change in circumstances,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RFLAG_B_2WP3_01A,**RISK** Employment: Reg 17 Deprivation & Redundancy,**RISK** Employment: Reg 17 Deprivation & Redundancy,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RFLAG_B_2WP3_03A,**RISK** Employment: Reg 17 Deprivation & Redundancy (partner),**RISK** Employment: Reg 17 Deprivation & Redundancy (partner),ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RFLAG_B_2WP4_1A,**RISK** Self. Emp.: Nature of trade,**RISK** Self. Emp.: Nature of trade,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RFLAG_B_4WP1_45A,**RISK** Please consider level of maintenance by foster parent(s),**RISK** Please consider level of maintenance by foster parent(s),ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RFLAG_B_4WP1_46A,**RISK** Please check merits - other persons should be assessed as client?,**RISK** Please check merits - other persons should be assessed as client?,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RFLAG_B_6WP3_01A,**DIARY** Benefits: Change in circumstances,**DIARY** Benefits: Change in circumstances,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RFLAG_B_6WP3_02A,**DIARY** Benefits: Change in circumstances (partner),**DIARY** Benefits: Change in circumstances (partner),ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_RFLAG_B_8WP3_01A,**RISK** Financial Support: Reg 16(5) Third party means,**RISK** Financial Support: Reg 16(5) Third party means,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_ROUT_B_43WP3_13A,The case is legally linked to another case owned by other?,The case is legally linked to another case owned by other?,ATTRIBUTES (MEA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_ROUTING_FAM_HOU_DEB_TEAM,POAs and bills are routed to Family/Housing/Debt Bill team,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_ROUTING_IMM_TEAM,POAs and bills are routed to Immigration team,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_ROUTING_MH_TEAM,POAs and bills are routed to Mental Health team,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_ROUTING_OTHER_TEAM,POAs and bills are routed to All Other Category Bill team,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_ROUTING_PROCEDURE_COMPLETE,routing rules procedure has been completed,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
GB_ROUTING_TEAM,LSC team to which POAs and bills should be routed,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
